Time,FP_A_Count,FP_A_Jam,FP_B_Count,FP_B_Jam,FP_C_Count,FP_C_Jam,FP_D_Count,FP_D_Jam,KR_Circle_Count,KR_Circle_Jam,KG_Road_Count,KG_Road_Jam,District_Office_Count,District_Office_Jam,Anand_Rao_Jnc_Count,Anand_Rao_Jnc_Jam,Race_Course_Jnc_Count,Race_Course_Jnc_Jam,Palace_Road_Jnc_Count,Palace_Road_Jnc_Jam
328,0,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0
329,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0
330,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0
331,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0
332,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0
333,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0
334,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0
335,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
340,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
341,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
342,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0
343,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,2,0,1,0
344,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,1,0
345,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,1,0
346,3,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,2,0,2,0
347,3,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,2,0
348,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,2,0
349,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0
350,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0
351,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0
352,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0
353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0
354,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0
355,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0
356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0
357,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0
358,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,1,0
359,1,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,2,0,1,0
360,1,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,2,0,2,0
361,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,2,0,2,0
362,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,2,0,2,0
363,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,2,0,2,0
364,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,2,0
365,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,2,0
366,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,2,0
367,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,2,0
368,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,1,0
369,1,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,2,0,1,0
370,1,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,2,0,1,0
371,1,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,2,0,0,0
372,1,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,2,0,1,0
373,1,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,2,0,0,0
374,2,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,2,0,0,0
375,2,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,2,0,0,0
376,1,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,2,0,0,0
377,1,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,2,0,0,0
378,0,0,0,0,1,0,0,0,2,0,2,0,4,0,0,0,2,0,0,0
379,0,0,0,0,1,0,0,0,2,0,2,0,4,0,0,0,2,0,0,0
380,0,0,0,0,1,0,0,0,2,0,2,0,3,0,0,0,2,0,0,0
381,0,0,0,0,1,0,2,0,2,0,2,0,3,0,0,0,2,0,0,0
382,0,0,0,0,0,0,2,0,1,0,2,0,3,0,0,0,2,0,0,0
383,0,0,0,0,0,0,2,0,1,0,3,0,2,0,0,0,2,0,0,0
384,0,0,0,0,0,0,2,0,1,0,3,0,1,0,0,0,2,0,0,0
385,0,0,0,0,0,0,3,0,1,0,3,0,1,0,0,0,2,0,0,0
386,0,0,0,0,0,0,2,0,1,0,3,0,1,0,0,0,1,0,0,0
387,0,0,1,0,0,0,3,0,1,0,3,0,2,0,0,0,1,0,0,0
388,0,0,1,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0,0
389,0,0,1,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0,0,0
390,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
391,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
392,0,0,1,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
393,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
394,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
395,0,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0
396,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0
397,0,0,1,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0
398,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0
399,0,0,0,0,2,0,0,0,1,0,3,0,0,0,1,0,0,0,2,0
400,0,0,0,0,3,0,1,0,1,0,3,0,0,0,1,0,0,0,3,0
401,0,0,0,0,2,0,1,0,1,0,3,0,0,0,1,0,0,0,3,0
402,0,0,0,0,2,0,1,0,1,0,4,0,0,0,1,0,0,0,3,0
403,0,0,0,0,2,0,1,0,1,0,4,0,0,0,1,0,0,0,2,0
404,0,0,0,0,1,0,1,0,1,0,4,0,0,0,1,0,0,0,2,0
405,0,0,0,0,1,0,1,0,1,0,4,0,1,0,1,0,0,0,2,0
406,0,0,0,0,1,0,1,0,1,0,4,0,2,0,1,0,0,0,3,0
407,0,0,0,0,1,0,0,0,1,0,4,0,2,0,0,0,0,0,3,0
408,0,0,0,0,1,0,0,0,1,0,4,0,2,0,0,0,0,0,3,0
409,0,0,0,0,1,0,0,0,1,0,4,0,3,0,0,0,0,0,2,0
410,0,0,0,0,1,0,0,0,1,0,4,0,3,0,1,0,0,0,2,0
411,1,0,0,0,2,0,0,0,1,0,3,0,4,0,1,0,0,0,2,0
412,1,0,0,0,1,0,0,0,1,0,4,0,4,0,1,0,0,0,2,0
413,1,0,0,0,1,0,0,0,1,0,4,0,4,0,1,0,1,0,2,0
414,1,0,0,0,1,0,0,0,3,0,3,0,4,0,1,0,1,0,1,0
415,0,0,0,0,1,0,0,0,3,0,3,0,4,0,1,0,1,0,1,0
416,0,0,0,0,1,0,0,0,3,0,3,0,3,0,0,0,1,0,0,0
417,0,0,0,0,1,0,0,0,2,0,3,0,3,0,0,0,1,0,0,0
418,0,0,0,0,1,0,0,0,2,0,3,0,3,0,2,0,1,0,0,0
419,1,0,0,0,1,0,0,0,2,0,3,0,3,0,2,0,1,0,0,0
420,1,0,0,0,1,0,0,0,2,0,3,0,3,0,2,0,1,0,0,0
421,1,0,0,0,1,0,0,0,2,0,3,0,4,0,2,0,1,0,0,0
422,1,0,0,0,0,0,0,0,2,0,3,0,5,0,2,0,1,0,0,0
423,1,0,0,0,0,0,0,0,2,0,3,0,5,0,2,0,1,0,0,0
424,1,0,0,0,0,0,0,0,2,0,3,0,5,0,1,0,1,0,0,0
425,1,0,0,0,0,0,0,0,1,0,3,0,4,0,1,0,1,0,1,0
426,1,0,0,0,0,0,0,0,1,0,3,0,4,0,1,0,1,0,1,0
427,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,1,0
428,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,1,0
429,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,1,0
430,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,2,0
431,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0
432,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,2,0
433,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0
434,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0
435,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,3,0
436,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0
437,2,0,0,0,2,0,3,0,0,0,0,0,1,0,1,0,1,0,2,0
438,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,2,0
439,1,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,2,0
440,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0
441,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
442,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
443,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
444,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
445,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0
446,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
447,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
448,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0
449,1,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0
450,1,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0
451,1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,2,0
452,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0
453,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0
454,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
455,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
456,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0
457,2,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0
458,2,0,0,0,1,0,1,0,0,0,2,0,1,0,2,0,0,0,2,0
459,1,0,0,0,1,0,1,0,0,0,2,0,1,0,2,0,0,0,2,0
460,1,0,0,0,1,0,1,0,0,0,2,0,1,0,2,0,0,0,1,0
461,0,0,0,0,1,0,1,0,0,0,2,0,1,0,2,0,0,0,1,0
462,0,0,0,0,1,0,1,0,0,0,2,0,1,0,2,0,0,0,1,0
463,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,0,0,0,1,0
464,0,0,0,0,2,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0
465,0,0,0,0,2,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0
466,0,0,0,0,2,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0
467,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0
468,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0
469,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0
470,0,0,0,0,1,0,2,0,2,0,2,0,1,0,0,0,0,0,1,0
471,0,0,0,0,1,0,2,0,3,0,2,0,0,0,0,0,0,0,1,0
472,0,0,0,0,1,0,2,0,3,0,3,0,0,0,0,0,0,0,1,0
473,0,0,0,0,1,0,2,0,3,0,3,0,0,0,0,0,0,0,1,0
474,0,0,0,0,1,0,1,0,4,0,3,0,0,0,0,0,0,0,1,0
475,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,2,0
476,0,0,0,0,0,0,1,0,3,0,3,0,0,0,1,0,0,0,2,0
477,0,0,0,0,0,0,1,0,3,0,3,0,0,0,1,0,0,0,2,0
478,0,0,0,0,0,0,3,0,4,0,2,0,0,0,1,0,0,0,2,0
479,0,0,0,0,0,0,3,0,4,0,2,0,0,0,1,0,0,0,1,0
480,0,0,0,0,0,0,3,0,4,0,2,0,0,0,1,0,0,0,2,0
481,1,0,0,0,0,0,3,0,3,0,1,0,0,0,1,0,0,0,2,0
482,1,0,0,0,0,0,2,0,3,0,1,0,0,0,1,0,0,0,1,0
483,1,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,1,0
484,1,0,0,0,0,0,1,0,3,0,2,0,0,0,1,0,0,0,1,0
485,1,0,0,0,0,0,1,0,3,0,2,0,0,0,1,0,0,0,1,0
486,1,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,1,0
487,1,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,2,0
488,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,2,0
489,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,2,0
490,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,2,0
491,0,0,0,0,0,0,2,0,2,0,1,0,0,0,1,0,0,0,2,0
492,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,1,0
493,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,1,0
494,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,1,0
495,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,1,0
496,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0
497,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0
498,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
501,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0
502,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0
503,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0
504,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0
505,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
506,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0
507,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,4,0
508,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,4,0
509,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,4,0
510,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,4,0
511,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,1,0,3,0
512,0,0,0,0,0,0,1,0,3,0,0,0,1,0,2,0,1,0,3,0
513,0,0,0,0,0,0,1,0,4,0,0,0,1,0,2,0,1,0,3,0
514,0,0,0,0,0,0,1,0,4,0,0,0,1,0,2,0,1,0,2,0
515,0,0,0,0,0,0,1,0,4,0,0,0,1,0,2,0,1,0,3,0
516,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,2,0
517,1,0,1,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,2,0
518,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,2,0
519,1,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,1,0,1,0
520,1,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,1,0,1,0
521,1,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,1,0,1,0
522,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,1,0
523,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0
524,0,0,1,0,0,0,1,0,3,0,0,0,1,0,1,0,1,0,1,0
525,1,0,1,0,0,0,1,0,2,0,0,0,1,0,1,0,1,0,0,0
526,1,0,1,0,0,0,1,0,2,0,0,0,1,0,1,0,1,0,0,0
527,1,0,1,0,0,0,1,0,2,0,0,0,1,0,1,0,1,0,0,0
528,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
529,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
530,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
531,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
532,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
533,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
534,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
535,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
536,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
537,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
538,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
539,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
540,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
541,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
542,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
543,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
544,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
545,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
546,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0
547,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0
548,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0
549,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0
550,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0
551,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0
552,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
553,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
554,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
555,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0
556,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
557,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
558,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
559,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0
560,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0
561,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0
562,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0
563,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
564,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
565,0,0,0,0,1,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0
566,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0
567,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0
568,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0
569,0,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
570,0,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
571,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
572,0,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
573,0,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
574,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
575,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
576,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
577,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
578,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
579,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
580,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
581,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
582,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
583,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
585,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0
586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
591,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
592,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
593,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0
594,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0
595,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0
596,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
597,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
598,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
599,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
600,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
601,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
603,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0
604,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0
605,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0
606,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0
607,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0
608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0
609,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
610,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
611,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
612,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
618,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
620,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
621,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
622,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
623,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
624,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
625,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
626,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
627,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0
628,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0
629,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,5,0
630,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,5,0
631,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,5,0
632,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0
633,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0
634,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0
635,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
637,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
638,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
639,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0
640,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
641,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
642,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0
643,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0
644,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0
645,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0
646,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
647,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
648,2,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0
649,1,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0
650,1,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0
651,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0
652,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0
653,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0
654,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0
655,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0
