Time,FP_A_Count,FP_A_QueuePct,FP_A_Speed,FP_B_Count,FP_B_QueuePct,FP_B_Speed,FP_C_Count,FP_C_QueuePct,FP_C_Speed,FP_D_Count,FP_D_QueuePct,FP_D_Speed,KR_Circle_Count,KR_Circle_QueuePct,KR_Circle_Speed,KG_Road_Count,KG_Road_QueuePct,KG_Road_Speed,District_Office_Count,District_Office_QueuePct,District_Office_Speed,Anand_Rao_Jnc_Count,Anand_Rao_Jnc_QueuePct,Anand_Rao_Jnc_Speed,Race_Course_Jnc_Count,Race_Course_Jnc_QueuePct,Race_Course_Jnc_Speed,Palace_Road_Jnc_Count,Palace_Road_Jnc_QueuePct,Palace_Road_Jnc_Speed
133,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.53,8.13,0,0.09,0.0,2,0.25,7.49,0,0.0,0.0,0,0.0,0.0,1,0.02,9.72
134,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.28,9.0,1,0.02,21.22,2,0.28,6.13,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0
135,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.27,10.24,1,0.02,16.72,2,0.27,6.6,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0
136,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.31,10.42,1,0.02,12.22,2,0.13,7.61,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0
137,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.46,11.04,1,0.02,7.79,2,0.13,8.6,0,0.0,0.0,0,0.0,0.0,1,0.02,15.39
138,1,0.03,28.41,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.55,9.25,1,0.02,3.29,1,0.25,10.47,0,0.0,0.0,0,0.0,0.0,1,0.02,11.41
139,1,0.4,27.88,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,2,0.28,7.49,1,0.02,0.37,1,0.11,11.47,0,0.0,0.0,0,0.0,0.0,1,0.02,7.01
140,1,0.06,27.51,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,3,0.36,9.19,1,0.02,0.01,1,0.11,12.63,0,0.0,0.0,0,0.0,0.0,1,0.07,8.64
141,0,0.06,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,2,0.48,6.71,1,0.02,0.0,1,0.19,13.9,0,0.0,0.0,0,0.0,0.0,1,0.07,10.17
142,0,0.06,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,2,0.51,6.23,1,0.05,0.0,1,0.02,14.87,0,0.0,0.0,0,0.0,0.0,1,0.07,8.07
143,0,0.08,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,1,0.18,6.98,1,0.05,0.0,1,0.02,15.57,0,0.0,0.0,0,0.0,0.0,1,0.29,4.28
144,0,0.08,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,1,0.18,7.97,1,0.05,0.0,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,1,0.29,4.12
145,1,0.08,27.37,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,1,0.18,9.08,1,0.05,0.0,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
146,1,0.73,26.57,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,1,0.21,10.16,1,0.05,0.0,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.01,0.0
147,1,0.06,28.28,0,0.0,0.0,0,0.0,0.0,0,0.08,0.0,1,0.42,10.79,1,0.05,0.0,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.01,0.0
148,0,0.06,0.0,0,0.0,0.0,0,0.0,0.0,0,0.08,0.0,2,11.68,10.65,1,0.05,0.0,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.01,0.0
149,1,0.06,26.59,0,0.0,0.0,0,0.0,0.0,1,0.08,28.33,2,0.54,6.87,1,0.05,0.0,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.01,0.0
150,1,0.06,26.08,0,0.0,0.0,0,0.0,0.0,1,0.13,27.56,2,0.4,6.69,1,0.05,0.0,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0
151,1,0.41,26.58,0,0.0,0.0,0,0.0,0.0,1,0.13,28.0,2,0.31,7.11,1,0.05,0.0,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0
152,1,0.06,26.53,0,0.0,0.0,0,0.0,0.0,1,0.08,28.21,1,0.18,9.5,1,0.05,0.0,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0
153,0,0.06,0.0,0,0.0,0.0,0,0.0,0.0,0,0.08,0.0,1,0.18,10.27,1,0.74,1.8,0,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0
154,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.13,0.0,1,0.18,11.13,1,0.74,3.79,0,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0
155,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,1,0.13,16.1,1,0.34,12.02,2,0.74,12.39,0,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0
156,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,1,0.08,12.26,1,0.25,12.76,2,1.18,11.91,0,0.01,0.0,0,0.0,0.0,0,0.0,0.0,1,0.02,11.37
157,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,2,0.12,17.7,1,0.27,13.41,2,0.11,12.04,0,0.01,0.0,0,0.0,0.0,0,0.0,0.0,1,0.02,6.87
158,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,2,0.12,16.22,2,0.18,12.82,2,0.8,13.4,0,0.01,0.0,0,0.0,0.0,0,0.0,0.0,1,0.11,9.05
159,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.18,17.82,2,0.34,11.47,2,0.16,14.46,0,0.04,0.0,0,0.0,0.0,0,0.0,0.0,1,0.37,11.6
160,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.18,0.0,2,0.48,7.51,1,0.16,18.0,0,0.04,0.0,0,0.0,0.0,0,0.0,0.0,1,0.08,13.55
161,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.18,0.0,2,0.39,8.03,0,0.16,0.0,1,0.04,19.49,0,0.0,0.0,0,0.0,0.0,1,0.1,15.21
162,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,1,0.18,25.13,2,0.3,8.72,0,0.16,0.0,1,0.04,15.59,0,0.0,0.0,0,0.0,0.0,2,0.1,10.33
163,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,1,0.06,21.13,1,0.15,9.23,0,0.08,0.0,1,0.04,12.26,0,0.0,0.0,0,0.0,0.0,2,0.57,6.36
164,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,1,0.06,21.03,2,0.14,12.58,0,0.08,0.0,1,0.04,8.26,0,0.0,0.0,0,0.0,0.0,2,0.22,8.07
165,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.06,0.0,2,0.43,10.8,0,0.08,0.0,1,0.3,6.76,0,0.0,0.0,0,0.0,0.0,2,0.19,9.82
166,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.06,0.0,2,0.59,9.6,0,0.0,0.0,1,0.29,6.83,0,0.0,0.0,0,0.0,0.0,1,0.15,9.51
167,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.06,0.0,2,0.49,9.85,0,0.0,0.0,1,0.15,7.6,0,0.0,0.0,0,0.0,0.0,1,0.08,10.35
168,1,0.03,22.19,0,0.0,0.0,0,0.03,0.0,0,0.06,0.0,2,0.32,8.64,0,0.0,0.0,1,0.15,8.53,0,0.0,0.0,0,0.01,0.0,1,0.1,11.52
169,1,0.03,18.17,0,0.0,0.0,0,0.03,0.0,0,0.06,0.0,3,0.4,11.53,0,0.0,0.0,2,0.27,7.11,0,0.0,0.0,0,0.01,0.0,1,0.1,12.81
170,1,0.03,13.75,0,0.0,0.0,0,0.03,0.0,0,0.0,0.0,3,0.36,11.01,0,0.0,0.0,2,0.13,7.7,0,0.0,0.0,0,0.01,0.0,2,0.01,15.77
171,1,0.68,10.23,0,0.0,0.0,0,0.03,0.0,0,0.0,0.0,4,0.56,9.57,0,0.0,0.0,3,0.17,5.48,0,0.0,0.0,0,0.01,0.0,1,0.01,13.96
172,1,0.54,5.73,0,0.0,0.0,1,0.03,27.04,0,0.0,0.0,4,0.85,8.79,0,0.0,0.0,3,0.57,6.4,0,0.0,0.0,1,0.1,7.73,1,0.01,9.87
173,1,0.76,5.83,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,0.78,8.83,0,0.02,0.0,3,0.11,7.28,0,0.0,0.0,1,0.1,10.8,1,0.01,5.92
174,1,0.24,5.34,1,0.02,0.0,0,0.0,0.0,0,0.0,0.0,4,0.75,9.98,0,0.05,0.0,3,0.11,8.39,0,0.0,0.0,1,0.1,4.37,1,0.07,7.37
175,1,0.24,7.7,1,0.02,0.69,0,0.0,0.0,0,0.0,0.0,5,0.61,11.11,0,0.05,0.0,2,0.11,6.09,0,0.0,0.0,1,0.11,8.04,1,0.07,9.53
176,1,0.24,9.23,1,0.02,1.98,0,0.0,0.0,0,0.0,0.0,4,5.07,9.56,0,0.05,0.0,2,0.11,7.13,0,0.0,0.0,1,0.11,13.98,1,0.07,7.36
177,1,0.06,11.37,1,0.02,3.16,0,0.0,0.0,0,0.0,0.0,4,0.62,8.82,0,0.05,0.0,2,0.11,8.14,0,0.01,0.0,1,0.09,16.01,1,0.07,4.49
178,1,0.06,13.17,1,0.02,4.32,0,0.0,0.0,0,0.0,0.0,4,0.71,8.3,0,0.05,0.0,2,0.11,6.26,0,0.01,0.0,1,0.09,11.67,1,0.29,4.28
179,0,0.06,0.0,1,0.02,5.09,0,0.0,0.0,0,0.0,0.0,4,5.12,8.59,0,0.05,0.0,2,0.11,5.01,0,0.01,0.0,1,0.09,3.99,1,0.13,4.77
180,0,0.06,0.0,1,0.02,5.97,0,0.0,0.0,0,0.0,0.0,3,0.6,9.72,0,0.05,0.0,2,0.6,4.74,0,0.01,0.0,1,0.12,9.38,1,0.13,7.1
181,0,0.06,0.0,1,0.02,7.27,0,0.0,0.0,0,0.0,0.0,2,0.13,9.12,0,0.05,0.0,2,0.12,4.0,0,0.01,0.0,1,0.11,13.31,1,0.09,9.03
182,0,0.06,0.0,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,2,0.13,9.91,0,0.05,0.0,2,0.12,4.9,0,0.01,0.0,1,0.11,18.53,1,0.09,10.2
183,0,0.0,0.0,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,2,0.3,9.85,0,0.05,0.0,2,0.12,4.69,0,0.01,0.0,0,0.03,0.0,1,0.02,10.03
184,0,0.0,0.0,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,1,1.8,10.18,0,0.05,0.0,3,0.12,4.53,0,0.01,0.0,0,0.03,0.0,0,0.02,0.0
185,0,0.0,0.0,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,1,0.28,7.8,0,0.05,0.0,3,0.23,4.9,1,0.01,18.7,0,0.03,0.0,0,0.02,0.0
186,0,0.0,0.0,0,0.02,0.0,0,0.0,0.0,0,0.02,0.0,1,0.01,8.48,0,0.05,0.0,3,0.23,5.88,1,0.01,14.7,0,0.03,0.0,0,0.02,0.0
187,0,0.0,0.0,0,0.02,0.0,0,0.0,0.0,0,0.02,0.0,1,0.01,10.12,1,0.05,20.18,3,0.52,5.77,1,0.01,10.95,0,0.0,0.0,0,0.02,0.0
188,0,0.0,0.0,0,0.02,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,1,0.05,16.18,3,0.23,6.72,1,0.01,6.95,0,0.0,0.0,0,0.02,0.0
189,0,0.0,0.0,0,0.02,0.0,0,0.02,0.0,0,0.02,0.0,0,0.07,0.0,1,0.11,12.18,3,0.1,7.36,1,0.2,6.74,0,0.0,0.0,0,0.02,0.0
190,0,0.0,0.0,0,0.02,0.0,0,0.02,0.0,0,0.02,0.0,1,0.07,13.99,1,0.11,8.18,3,0.1,7.8,1,0.2,6.98,0,0.0,0.0,0,0.02,0.0
191,0,0.0,0.0,0,0.02,0.0,0,0.02,0.0,0,0.02,0.0,1,0.07,9.78,1,0.11,4.18,3,0.1,9.0,1,0.26,6.93,0,0.0,0.0,0,0.02,0.0
192,0,0.0,0.0,0,0.02,0.0,0,0.02,0.0,0,0.02,0.0,1,0.32,11.97,1,0.11,0.35,2,0.27,4.09,1,0.11,7.64,0,0.0,0.0,0,0.02,0.0
193,0,0.0,0.0,0,0.02,0.0,0,0.02,0.0,0,0.02,0.0,1,0.23,12.24,2,0.14,9.35,2,0.07,5.25,1,0.11,8.68,0,0.0,0.0,0,0.08,0.0
194,0,0.0,0.0,0,0.02,0.0,0,0.02,0.0,0,0.02,0.0,1,0.15,14.16,2,0.14,8.1,2,0.07,5.72,1,0.01,8.84,0,0.0,0.0,0,0.08,0.0
195,0,0.0,0.0,0,0.02,0.0,0,0.02,0.0,0,0.02,0.0,1,0.14,12.05,2,0.14,4.17,2,0.07,6.67,1,0.01,10.09,0,0.0,0.0,0,0.08,0.0
196,0,0.0,0.0,0,0.02,0.0,0,0.02,0.0,0,0.02,0.0,1,0.14,11.57,2,0.14,1.05,2,0.07,8.06,1,0.01,10.97,0,0.0,0.0,1,0.08,10.95
197,0,0.0,0.0,0,0.02,0.0,0,0.02,0.0,0,0.02,0.0,1,0.3,11.88,3,0.14,6.26,1,0.07,4.83,0,0.01,0.0,0,0.0,0.0,1,0.01,6.95
198,0,0.0,0.0,0,0.02,0.0,1,0.02,26.71,0,0.02,0.0,1,0.29,9.01,3,0.14,4.89,1,0.07,4.4,0,0.01,0.0,0,0.01,0.0,1,0.1,7.56
199,0,0.0,0.0,0,0.02,0.0,1,0.02,26.35,0,0.09,0.0,1,0.02,8.92,3,0.14,3.52,1,0.07,4.16,0,0.01,0.0,0,0.01,0.0,1,0.1,7.73
200,0,0.0,0.0,0,0.0,0.0,1,0.03,26.91,0,0.09,0.0,1,0.02,11.21,3,0.93,2.77,1,0.06,3.83,0,0.01,0.0,0,0.01,0.0,1,0.35,7.5
201,0,0.0,0.0,0,0.0,0.0,1,0.03,26.72,2,0.09,24.46,0,0.02,0.0,3,1.27,2.72,1,0.23,4.79,0,0.01,0.0,0,0.01,0.0,0,0.02,0.0
202,0,0.0,0.0,0,0.0,0.0,0,0.03,0.0,2,0.22,22.75,0,0.01,0.0,3,0.22,3.04,1,0.03,7.05,0,0.01,0.0,0,0.01,0.0,0,0.02,0.0
203,0,0.0,0.0,0,0.0,0.0,0,0.03,0.0,2,1.78,20.95,0,0.01,0.0,3,0.22,3.44,1,0.03,9.38,0,0.01,0.0,0,0.01,0.0,0,0.02,0.0
204,0,0.0,0.0,0,0.0,0.0,0,0.03,0.0,2,0.13,18.41,0,0.01,0.0,3,0.22,3.86,1,0.03,10.99,0,0.01,0.0,0,0.01,0.0,1,0.02,14.1
205,0,0.0,0.0,0,0.0,0.0,0,0.03,0.0,1,0.13,12.64,0,0.01,0.0,2,0.22,0.0,1,0.03,13.39,0,0.01,0.0,0,0.01,0.0,1,0.11,10.1
206,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.13,0.0,0,0.01,0.0,2,0.22,0.0,0,0.03,0.0,0,0.01,0.0,0,0.01,0.0,1,0.38,6.1
207,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.08,0.0,0,0.01,0.0,2,0.22,0.35,0,0.03,0.0,0,0.01,0.0,0,0.01,0.0,1,0.16,7.18
208,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.08,0.0,0,0.01,0.0,3,0.91,5.65,0,0.02,0.0,0,0.01,0.0,0,0.01,0.0,1,0.05,8.39
209,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.08,0.0,0,0.01,0.0,3,0.91,4.49,1,0.02,18.97,0,0.01,0.0,0,0.01,0.0,1,0.05,9.08
210,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,3,0.83,3.78,1,0.02,15.31,0,0.01,0.0,0,0.01,0.0,1,0.05,9.75
211,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.02,0.0,3,38.58,3.01,1,0.02,10.81,0,0.04,0.0,0,0.01,0.0,1,0.05,8.58
212,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,1,0.02,26.79,0,0.02,0.0,3,1.27,3.18,1,0.02,6.31,0,0.04,0.0,0,0.01,0.0,1,0.05,4.58
213,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,2,0.02,27.01,0,0.02,0.0,3,0.2,3.81,1,0.02,1.81,0,0.04,0.0,0,0.01,0.0,1,0.08,5.42
214,1,0.03,25.71,0,0.0,0.0,0,0.0,0.0,2,0.15,26.44,0,0.02,0.0,3,0.91,4.43,2,0.01,9.22,0,0.04,0.0,0,0.01,0.0,1,0.09,6.41
215,1,0.38,25.27,0,0.0,0.0,0,0.0,0.0,2,0.15,26.41,0,0.02,0.0,3,0.24,4.58,2,0.01,7.18,1,0.04,17.47,0,0.01,0.0,1,0.09,7.47
216,1,0.24,26.4,0,0.0,0.0,0,0.0,0.0,1,0.06,27.25,0,0.02,0.0,3,0.24,5.56,2,0.01,5.24,1,0.1,13.33,0,0.01,0.0,0,0.02,0.0
217,1,0.06,26.19,0,0.0,0.0,0,0.0,0.0,0,0.06,0.0,0,0.02,0.0,4,0.24,10.68,2,0.01,3.24,1,0.1,8.94,0,0.01,0.0,0,0.02,0.0
218,0,0.06,0.0,0,0.0,0.0,0,0.0,0.0,0,0.06,0.0,0,0.02,0.0,3,0.93,11.88,2,0.01,1.48,1,0.1,4.63,0,0.01,0.0,0,0.03,0.0
219,0,0.06,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,2,0.3,12.09,2,0.01,0.2,1,0.1,7.08,0,0.01,0.0,0,0.03,0.0
220,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,2,0.3,12.0,2,0.01,0.01,1,0.1,9.05,0,0.01,0.0,0,0.03,0.0
221,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.02,13.4,1,0.3,0.0,2,0.01,0.0,1,0.02,10.35,0,0.01,0.0,1,0.03,16.52
222,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.31,9.4,1,0.3,0.0,2,0.01,0.0,1,0.02,12.31,0,0.01,0.0,1,0.03,12.52
223,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.3,7.4,1,0.07,0.0,2,0.01,0.0,1,0.03,14.56,0,0.01,0.0,1,0.03,8.52
224,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.3,6.89,1,0.07,0.0,2,0.01,0.0,0,0.03,0.0,0,0.01,0.0,1,0.03,4.52
225,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.14,7.15,1,0.07,0.0,2,0.01,0.0,0,0.03,0.0,0,0.01,0.0,1,0.2,5.27
226,1,0.03,26.87,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.14,8.08,1,0.97,4.06,2,0.01,0.0,0,0.03,0.0,0,0.01,0.0,1,0.43,5.96
227,1,0.38,27.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.17,9.25,1,0.97,3.88,2,0.01,0.0,0,0.03,0.0,0,0.01,0.0,1,0.09,6.67
228,1,1.35,27.63,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.37,10.44,1,1.16,4.19,2,0.01,0.0,0,0.03,0.0,0,0.01,0.0,1,0.09,7.66
229,0,0.06,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.26,10.95,1,0.08,9.42,2,0.01,0.0,0,0.03,0.0,0,0.01,0.0,1,0.09,8.45
230,0,0.06,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.22,11.59,1,0.08,13.41,2,0.01,0.0,1,0.03,17.72,0,0.01,0.0,1,0.57,4.68
231,0,0.06,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.14,12.36,1,0.08,18.77,2,0.27,1.27,1,0.08,13.22,0,0.01,0.0,1,0.19,5.25
232,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.13,12.84,0,0.08,0.0,2,0.27,2.72,1,0.08,12.47,0,0.01,0.0,2,0.4,8.34
233,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.13,12.87,0,0.08,0.0,2,0.26,4.34,1,0.1,13.46,0,0.01,0.0,1,0.02,7.72
234,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.29,12.63,0,0.0,0.0,2,0.12,5.9,1,0.06,12.25,0,0.01,0.0,1,0.11,8.51
235,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.28,9.66,0,0.0,0.0,2,0.38,7.63,1,0.06,14.39,0,0.01,0.0,1,0.11,9.43
236,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,1,0.01,9.45,0,0.0,0.0,2,0.37,8.9,1,0.06,19.34,0,0.01,0.0,1,0.08,10.48
237,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,1,0.01,10.12,0,0.0,0.0,2,0.35,10.15,1,0.12,14.84,0,0.01,0.0,2,0.08,12.92
238,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,0,0.0,0.0,1,0.12,7.04,1,0.12,10.34,0,0.01,0.0,2,0.1,11.33
239,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,0,0.0,0.0,1,0.12,7.69,2,0.12,12.94,0,0.01,0.0,2,0.1,9.8
240,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,0,0.0,0.0,1,0.24,8.88,2,0.17,9.05,1,0.1,7.03,2,0.19,9.85
241,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,0,0.0,0.0,1,0.1,10.09,2,0.17,7.84,1,0.1,8.36,1,0.2,5.48
242,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,0,0.0,0.0,1,0.1,10.75,2,0.17,7.42,1,0.1,6.29,1,0.44,4.16
243,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,0,0.0,0.0,1,0.17,12.02,2,0.13,8.48,1,0.11,7.72,1,0.1,5.4
244,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,0,0.02,0.0,1,0.01,13.04,2,0.13,10.42,1,0.11,9.57,2,0.1,11.65
245,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,0,0.02,0.0,1,0.01,14.32,1,0.13,5.36,1,0.09,11.37,2,0.19,10.06
246,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,0,0.02,0.0,0,0.01,0.0,1,0.13,7.63,1,0.09,12.79,2,0.67,6.97
247,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,0,0.02,0.0,0,0.01,0.0,1,0.05,9.56,2,0.14,19.8,2,0.33,7.31
248,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,0,0.02,0.0,0,0.01,0.0,1,0.05,11.09,2,0.36,15.65,2,0.22,8.01
249,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,0,0.02,0.0,0,0.01,0.0,1,0.05,13.07,2,0.26,14.28,2,0.43,8.78
250,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.07,0.0,0,0.02,0.0,0,0.01,0.0,0,0.06,0.0,2,0.14,13.08,1,0.05,8.89
251,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,1,0.07,13.27,0,0.02,0.0,0,0.01,0.0,0,0.06,0.0,2,0.14,12.47,1,0.06,4.59
252,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,1,0.07,8.77,0,0.02,0.0,0,0.01,0.0,0,0.06,0.0,2,0.14,11.13,1,0.09,7.17
253,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.02,26.35,1,0.31,10.68,0,0.02,0.0,0,0.01,0.0,0,0.06,0.0,1,0.08,2.69,1,0.09,9.62
254,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.15,27.56,1,0.21,10.83,0,0.02,0.0,0,0.01,0.0,0,0.06,0.0,1,0.08,0.5,0,0.02,0.0
255,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.15,28.54,1,0.13,13.16,0,0.02,0.0,0,0.01,0.0,0,0.06,0.0,1,0.08,0.08,0,0.02,0.0
256,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.13,12.8,0,0.02,0.0,1,0.17,0.0,0,0.06,0.0,1,0.08,0.02,0,0.02,0.0
257,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.13,10.63,0,0.02,0.0,1,0.25,0.83,0,0.06,0.0,1,0.08,0.01,0,0.02,0.0
258,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.34,6.13,1,0.02,23.37,1,0.25,1.47,0,0.06,0.0,1,0.08,0.0,0,0.02,0.0
259,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.04,5.89,1,0.02,24.18,1,0.25,2.5,1,0.06,15.62,1,0.08,0.0,0,0.02,0.0
260,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.04,7.87,1,1.16,25.05,1,0.24,3.38,1,0.06,11.62,1,0.08,0.0,0,0.02,0.0
261,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.04,9.89,1,0.08,25.9,1,0.01,4.19,1,0.06,7.62,1,0.08,0.0,1,0.02,12.9
262,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.04,0.0,0,0.08,0.0,1,0.01,5.21,1,0.25,7.02,1,0.08,0.0,1,0.02,8.86
263,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.04,12.09,0,0.08,0.0,1,0.01,6.22,1,0.25,6.89,1,0.08,0.0,1,0.11,10.4
264,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.2,8.41,0,0.08,0.0,1,0.01,7.2,1,0.31,6.74,1,0.08,0.0,1,0.36,12.05
265,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.23,9.03,0,0.0,0.0,1,0.01,8.13,1,0.15,7.68,1,0.08,0.0,1,0.07,13.69
